HX344131,7/14/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2422
HX346898,7/15/2014,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,2422
HX338626,7/9/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2422
HX339159,7/10/2014,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,N,N,2422
HX345952,7/12/2014,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,2422
HX338040,7/9/2014,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,Y,N,2422
HX379100,7/10/2014,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER,N,N,2422
HX344328,7/12/2014,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,N,N,2422
HX335888,7/8/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2422
HX340309,7/10/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2422
HX334079,7/6/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,2422
HX340926,7/11/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,Y,N,2422
HX348863,7/17/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,2422
HX351740,7/6/2014,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,2422
HX339576,7/10/2014,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,APARTMENT,N,N,2422
HX352228,7/18/2014,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,2422
HX335912,7/8/2014,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,N,N,2422
HX337742,7/9/2014,THEFT,OVER $500,CTA TRAIN,N,N,2422
HX348513,7/11/2014,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,N,N,2422
HX342480,7/12/2014,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,2422
HX343731,7/13/2014,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,2422
HX360015,7/14/2014,THEFT,OVER $500,APARTMENT,N,N,2422
HX346368,7/15/2014,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),N,N,2422
HX347153,7/16/2014,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,2422
HX348753,7/17/2014,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,2422
HX359845,7/18/2014,THEFT,OVER $500,RESIDENCE,N,N,2422
HX350177,7/18/2014,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,2422
HX350379,7/18/2014,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,2422
HX349081,7/13/2014,ASSAULT,SIMPLE,RESIDENCE,N,N,2423
HX336484,7/8/2014,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,N,Y,2423
HX341678,7/12/2014,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,N,N,2423
HX350886,7/18/2014,BATTERY,SIMPLE,SIDEWALK,N,N,2423
HX333733,7/6/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,2423
HX335726,7/7/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2423
HX337106,7/8/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2423
HX340963,7/11/2014,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Y,Y,2423
HX341984,7/12/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2423
HX342221,7/12/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,2423
HX342336,7/12/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,2423
HX334229,7/6/2014,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,N,N,2423
HX341492,7/11/2014,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,N,N,2423
HX345242,7/14/2014,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,N,N,2423
HX346856,7/15/2014,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,2423
HX338884,7/9/2014,CRIMINAL TRESPASS,TO VEHICLE,VEHICLE NON-COMMERCIAL,Y,N,2423
HX335778,7/7/2014,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,N,Y,2423
HX346525,7/15/2014,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,2423
HX342492,7/11/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2423
HX348684,7/15/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2423
HX341527,7/11/2014,NARCOTICS,POSS: METHAMPHETAMINES,SIDEWALK,Y,N,2423
HX339083,7/6/2014,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,2423
HX338018,7/9/2014,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,2423
HX344090,7/13/2014,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,2423
HX336375,7/8/2014,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,Y,N,2423
HX340333,7/11/2014,ROBBERY,STRONGARM - NO WEAPON,ALLEY,N,N,2423
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
