HX342285,7/12/2014,THEFT,FROM BUILDING,RESTAURANT,N,N,1911
HX343583,7/12/2014,THEFT,$500 AND UNDER,GROCERY FOOD STORE,N,N,1911
HX342496,7/12/2014,THEFT,OVER $500,STREET,N,N,1911
HX344427,7/13/2014,THEFT,POCKET-PICKING,RESTAURANT,N,N,1911
HX345285,7/14/2014,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),N,N,1911
HX348472,7/15/2014,THEFT,$500 AND UNDER,STREET,N,N,1911
HX346213,7/15/2014,THEFT,$500 AND UNDER,STREET,Y,N,1911
HX363936,7/16/2014,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,N,N,1911
HX350174,7/17/2014,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),N,N,1911
HX354131,7/18/2014,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,1911
HX342942,7/13/2014,ASSAULT,PRO EMP HANDS NO/MIN INJURY,STREET,Y,N,1912
HX340969,7/11/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,N,1912
HX346001,7/10/2014,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,1912
HX346319,7/15/2014,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,1912
HX340552,7/7/2014,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,N,N,1912
HX344093,7/11/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1912
HX343615,7/12/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1912
HX348389,7/14/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1912
HX346425,7/14/2014,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1912
HX355823,7/14/2014,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,1912
HX346129,7/10/2014,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,1912
HX345338,7/12/2014,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,1912
HX543352,7/15/2014,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,1912
HX335814,7/7/2014,ROBBERY,ARMED: HANDGUN,SIDEWALK,N,N,1912
HX338714,7/9/2014,ROBBERY,STRONGARM - NO WEAPON,TAXICAB,N,N,1912
HX334240,7/5/2014,THEFT,FROM BUILDING,OTHER,N,N,1912
HX341137,7/11/2014,THEFT,FROM BUILDING,OTHER,N,N,1912
HX341004,7/11/2014,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1912
HX343471,7/12/2014,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,N,N,1912
HX347383,7/14/2014,THEFT,OVER $500,STREET,N,N,1912
HX350666,7/17/2014,THEFT,$500 AND UNDER,RESTAURANT,N,N,1912
HX350271,7/17/2014,THEFT,FROM COIN-OP MACHINE/DEVICE,COIN OPERATED MACHINE,N,N,1912
HX332877,7/5/2014,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,Y,N,1913
HX333812,7/6/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,N,1913
HX338057,7/9/2014,BATTERY,SIMPLE,SIDEWALK,N,N,1913
HX342032,7/12/2014,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,N,N,1913
HX347688,7/13/2014,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,SIDEWALK,N,N,1913
HX348771,7/17/2014,BATTERY,SIMPLE,OTHER,Y,N,1913
HX349445,7/17/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1913
HX349907,7/18/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1913
HX337615,7/8/2014,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,1913
HX343022,7/13/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1913
HX333771,7/6/2014,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA GARAGE / OTHER PROPERTY,Y,N,1913
HX346441,7/15/2014,CRIMINAL TRESPASS,TO LAND,RESIDENCE,Y,N,1913
HX346697,7/15/2014,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PRIVATE, GROUNDS",Y,N,1913
HX348727,7/17/2014,CRIMINAL TRESPASS,TO STATE SUP LAND,COLLEGE/UNIVERSITY GROUNDS,Y,N,1913
HX344435,7/13/2014,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,N,N,1913
HX333013,7/6/2014,HOMICIDE,FIRST DEGREE MURDER,AUTO,N,N,1913
HX332791,7/5/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,1913
HX333008,7/5/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,1913
HX335123,7/7/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, GROUNDS",Y,N,1913
HX338059,7/9/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),Y,N,1913
HX339454,7/10/2014,NARCOTICS,POSS: CRACK,ALLEY,Y,N,1913
HX341387,7/11/2014,NARCOTICS,POSS: HEROIN(BRN/TAN),ALLEY,Y,N,1913
HX344963,7/14/2014,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,Y,N,1913
HX346030,7/15/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,1913
HX348924,7/17/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,COLLEGE/UNIVERSITY GROUNDS,Y,N,1913
HX344309,7/14/2014,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,SIDEWALK,N,N,1913
HX342663,7/12/2014,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,Y,N,1913
HX344602,7/14/2014,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,SIDEWALK,Y,N,1913
HX336502,7/8/2014,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,1913
HX339956,7/10/2014,THEFT,OVER $500,OTHER,N,N,1913
HX341419,7/11/2014,THEFT,$500 AND UNDER,SIDEWALK,N,N,1913
HX342834,7/12/2014,THEFT,$500 AND UNDER,APARTMENT,N,N,1913
HX343811,7/13/2014,THEFT,$500 AND UNDER,STREET,N,N,1913
HX347856,7/16/2014,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,N,N,1913
HX347356,7/16/2014,THEFT,OVER $500,SMALL RETAIL STORE,N,N,1913
HX341622,7/12/2014,ASSAULT,AGGRAVATED: HANDGUN,GAS STATION,N,N,1914
HX343011,7/13/2014,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,TAXICAB,Y,N,1914
HX349475,7/16/2014,ASSAULT,SIMPLE,SMALL RETAIL STORE,N,N,1914
HX334395,7/7/2014,BATTERY,SIMPLE,OTHER,N,N,1914
HX335318,7/7/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,N,1914
HX338072,7/7/2014,BATTERY,SIMPLE,OTHER,N,N,1914
HX338519,7/9/2014,BATTERY,SIMPLE,SIDEWALK,N,N,1914
HX340956,7/11/2014,BATTERY,SIMPLE,SMALL RETAIL STORE,N,N,1914
HX343530,7/12/2014,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),N,N,1914
HX343902,7/13/2014,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,PARK PROPERTY,N,N,1914
HX349209,7/17/2014,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,Y,N,1914
HX332906,7/5/2014,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1914
HX340581,7/11/2014,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,N,Y,1914
HX339846,7/6/2014,BURGLARY,FORCIBLE ENTRY,BOAT/WATERCRAFT,Y,N,1914
HX338860,7/10/2014,BURGLARY,ATTEMPT FORCIBLE ENTRY,BOAT/WATERCRAFT,Y,N,1914
HX344345,7/13/2014,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,N,N,1914
HX359784,7/18/2014,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,1914
HX349517,7/17/2014,CONCEALED CARRY LICENSE VIOLATION,OTHER,PARK PROPERTY,N,N,1914
HX337666,7/8/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1914
HX338560,7/9/2014,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1914
HX343960,7/13/2014,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,PARK PROPERTY,Y,N,1914
HX348308,7/17/2014,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SIDEWALK,N,N,1914
HX430746,7/17/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1914
HX333707,7/6/2014,CRIMINAL TRESPASS,TO STATE SUP LAND,PARK PROPERTY,Y,N,1914
HX339625,7/10/2014,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,Y,N,1914
HX343893,7/13/2014,CRIMINAL TRESPASS,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),Y,N,1914
HX347647,7/15/2014,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,N,N,1914
HX349533,7/17/2014,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,Y,N,1914
HX350823,7/18/2014,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,Y,N,1914
HX337901,7/6/2014,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,1914
HX344733,7/14/2014,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,Y,N,1914
HX347806,7/16/2014,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,Y,N,1914
HX337630,7/8/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,Y,N,1914
HX344511,7/13/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1914
HX347481,7/16/2014,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),N,N,1914
HX336301,7/8/2014,NARCOTICS,POSS: CRACK,PARK PROPERTY,Y,N,1914
HX336587,7/8/2014,NARCOTICS,POSS: CRACK,"SCHOOL, PUBLIC, GROUNDS",Y,N,1914
HX336748,7/8/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,Y,N,1914
HX336876,7/8/2014,NARCOTICS,FOUND SUSPECT NARCOTICS,PARK PROPERTY,Y,N,1914
HX337871,7/9/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,1914
HX338126,7/9/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,Y,N,1914
HX339405,7/10/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, GROUNDS",Y,N,1914
HX341508,7/11/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,Y,N,1914
HX344652,7/14/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,1914
HX346146,7/15/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,Y,N,1914
HX347908,7/16/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,Y,N,1914
HX442756,7/15/2014,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,LAKEFRONT/WATERFRONT/RIVERBANK,Y,Y,1914
HX346014,7/15/2014,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,N,N,1914
HX346059,7/15/2014,PUBLIC PEACE VIOLATION,OTHER VIOLATION,SIDEWALK,Y,N,1914
HX334157,7/6/2014,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,ALLEY,N,N,1914
HX345555,7/15/2014,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,N,N,1914
HX335010,7/6/2014,THEFT,$500 AND UNDER,PARK PROPERTY,N,N,1914
HX337476,7/8/2014,THEFT,OVER $500,PARK PROPERTY,N,N,1914
HX345882,7/12/2014,THEFT,$500 AND UNDER,SIDEWALK,N,N,1914
HX344091,7/13/2014,THEFT,$500 AND UNDER,PARK PROPERTY,N,N,1914
HX441961,7/16/2014,THEFT,OVER $500,APARTMENT,N,N,1914
HX347280,7/16/2014,THEFT,OVER $500,DEPARTMENT STORE,N,N,1914
HX350308,7/18/2014,THEFT,$500 AND UNDER,RESTAURANT,Y,N,1914
HX337549,7/8/2014,ASSAULT,SIMPLE,RESIDENCE,N,Y,1915
HX333109,7/6/2014,BATTERY,SIMPLE,BAR OR TAVERN,N,N,1915
HX337451,7/9/2014,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,N,N,1915
HX345221,7/14/2014,BATTERY,SIMPLE,SIDEWALK,N,N,1915
HX346767,7/15/2014,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),Y,N,1915
HX347891,7/16/2014,BATTERY,SIMPLE,APARTMENT,N,N,1915
HX348565,7/17/2014,BATTERY,SIMPLE,STREET,Y,N,1915
HX335681,7/7/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1915
HX343705,7/13/2014,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1915
HX339198,7/9/2014,BURGLARY,FORCIBLE ENTRY,GOVERNMENT BUILDING/PROPERTY,N,N,1915
HX340835,7/11/2014,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,1915
HX350700,7/18/2014,CRIMINAL TRESPASS,TO LAND,NURSING HOME/RETIREMENT HOME,N,N,1915
HX391306,7/12/2014,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,1915
HX335853,7/7/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,1915
HX342587,7/12/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,LAKEFRONT/WATERFRONT/RIVERBANK,Y,N,1915
HX345345,7/14/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,Y,N,1915
HX403317,7/14/2014,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,1915
HX342712,7/12/2014,SEX OFFENSE,PUBLIC INDECENCY,APARTMENT,N,N,1915
HX349851,7/6/2014,THEFT,$500 AND UNDER,STREET,N,N,1915
HX336029,7/7/2014,THEFT,POCKET-PICKING,SIDEWALK,N,N,1915
HX336065,7/7/2014,THEFT,FROM COIN-OP MACHINE/DEVICE,OTHER,N,N,1915
HX335703,7/7/2014,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),N,N,1915
HX340156,7/9/2014,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),N,N,1915
HX344941,7/14/2014,THEFT,$500 AND UNDER,STREET,N,N,1915
HX347844,7/16/2014,THEFT,$500 AND UNDER,SMALL RETAIL STORE,N,N,1915
HX349417,7/16/2014,THEFT,$500 AND UNDER,STREET,N,N,1915
HX348143,7/16/2014,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,1915
HX334903,7/6/2014,THEFT,$500 AND UNDER,APARTMENT,N,Y,1915
HX337225,7/8/2014,BURGLARY,UNLAWFUL ENTRY,"SCHOOL, PUBLIC, BUILDING",N,N,1921
HX354457,7/17/2014,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,Y,N,1921
HX350210,7/18/2014,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,1921
HX334226,7/6/2014,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,N,N,1921
HX343247,7/13/2014,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),N,N,1921
HX346849,7/16/2014,CRIMINAL TRESPASS,TO LAND,CURRENCY EXCHANGE,N,N,1921
HX472720,7/10/2014,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,N,N,1921
HX340102,7/10/2014,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,N,N,1921
HX344183,7/14/2014,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,"SCHOOL, PUBLIC, GROUNDS",Y,N,1921
HX340292,7/10/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1921
HX345506,7/11/2014,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),N,N,1921
HX347749,7/15/2014,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,1921
HX334465,7/7/2014,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,N,N,1921
HX333919,7/6/2014,THEFT,$500 AND UNDER,GROCERY FOOD STORE,N,N,1921
HX344484,7/7/2014,THEFT,$500 AND UNDER,CAR WASH,N,N,1921
HX344640,7/13/2014,THEFT,OVER $500,RESIDENCE,Y,N,1921
HX348413,7/14/2014,THEFT,$500 AND UNDER,STREET,N,N,1921
HX353342,7/14/2014,THEFT,$500 AND UNDER,RESTAURANT,N,N,1921
HX347875,7/16/2014,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),N,N,1921
HX350045,7/17/2014,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),N,N,1921
HX342551,7/12/2014,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,N,N,1922
HX345006,7/14/2014,ASSAULT,SIMPLE,SIDEWALK,N,Y,1922
HX344456,7/14/2014,BATTERY,SIMPLE,ALLEY,Y,N,1922
HX345593,7/15/2014,BATTERY,AGGRAVATED: OTHER DANG WEAPON,BAR OR TAVERN,Y,N,1922
HX347757,7/16/2014,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,N,N,1922
HX339356,7/10/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1922
HX350246,7/18/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1922
HX336951,7/8/2014,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,1922
HX336585,7/8/2014,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,1922
HX341792,7/11/2014,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,N,N,1922
HX347250,7/15/2014,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,N,N,1922
HX348536,7/16/2014,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,N,N,1922
HX338042,7/7/2014,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,N,N,1922
HX339673,7/10/2014,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,1922
HX343034,7/13/2014,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,N,N,1922
HX397729,7/6/2014,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,APARTMENT,N,N,1922
HX335503,7/6/2014,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,1922
HX349012,7/13/2014,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,1922
HX335972,7/8/2014,ROBBERY,ARMED: HANDGUN,SIDEWALK,N,N,1922
HX345777,7/11/2014,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,PARKING LOT/GARAGE(NON.RESID.),N,N,1922
HX345707,7/15/2014,SEX OFFENSE,PUBLIC INDECENCY,OTHER,N,N,1922
HX335846,7/7/2014,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,Y,N,1922
HX338361,7/9/2014,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1922
HX342885,7/12/2014,THEFT,$500 AND UNDER,BAR OR TAVERN,N,N,1922
HX344597,7/13/2014,THEFT,$500 AND UNDER,STREET,N,N,1922
HX381589,7/15/2014,THEFT,OVER $500,RESIDENCE,N,N,1922
HX351042,7/18/2014,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,N,N,1922
HX334302,7/6/2014,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,N,N,1923
HX341371,7/11/2014,ASSAULT,SIMPLE,TAVERN/LIQUOR STORE,Y,N,1923
HX333073,7/6/2014,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,N,N,1923
HX339840,7/10/2014,BATTERY,SIMPLE,SIDEWALK,N,N,1923
HX340808,7/11/2014,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,1923
HX349486,7/17/2014,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,1923
HX333024,7/6/2014,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),N,N,1923
HX337472,7/8/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1923
HX343580,7/13/2014,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),N,N,1923
HX339581,7/10/2014,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,Y,N,1923
HX340623,7/11/2014,CRIMINAL TRESPASS,TO LAND,GAS STATION,Y,N,1923
HX347387,7/16/2014,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, GROUNDS",Y,N,1923
HX333209,7/6/2014,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,N,N,1923
HX338812,7/10/2014,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,Y,N,1923
HX341185,7/11/2014,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,SIDEWALK,Y,N,1923
HX348699,7/15/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),N,N,1923
HX334460,7/7/2014,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,N,N,1923
HX342846,7/12/2014,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,N,N,1923
HX335190,7/6/2014,THEFT,$500 AND UNDER,SIDEWALK,N,N,1923
HX342441,7/11/2014,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),N,N,1923
HX342188,7/12/2014,THEFT,POCKET-PICKING,STREET,N,N,1923
HX343080,7/13/2014,THEFT,OVER $500,STREET,N,N,1923
HX354480,7/13/2014,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,N,N,1923
HX344590,7/13/2014,THEFT,$500 AND UNDER,STREET,N,N,1923
HX347092,7/15/2014,THEFT,$500 AND UNDER,STREET,N,N,1923
HX350240,7/18/2014,THEFT,FROM BUILDING,BAR OR TAVERN,N,N,1923
HX350306,7/18/2014,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),N,N,1923
HX350033,7/18/2014,THEFT,RETAIL THEFT,GAS STATION,N,N,1923
HX358298,7/18/2014,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),N,N,1923
HX350986,7/18/2014,THEFT,POCKET-PICKING,CTA TRAIN,N,N,1923
HX333125,7/6/2014,BATTERY,AGGRAVATED: OTHER DANG WEAPON,BAR OR TAVERN,N,N,1924
HX333128,7/6/2014,BATTERY,SIMPLE,SIDEWALK,N,N,1924
HX333174,7/6/2014,BATTERY,SIMPLE,SIDEWALK,N,N,1924
HX340130,7/11/2014,BATTERY,SIMPLE,SIDEWALK,N,N,1924
HX341470,7/11/2014,BATTERY,SIMPLE,SIDEWALK,N,N,1924
HX343016,7/13/2014,BATTERY,SIMPLE,TAXICAB,N,N,1924
HX343744,7/13/2014,BATTERY,SIMPLE,STREET,N,N,1924
HX344130,7/13/2014,BATTERY,SIMPLE,SIDEWALK,Y,N,1924
HX344284,7/14/2014,BATTERY,SIMPLE,STREET,N,N,1924
HX349603,7/18/2014,BATTERY,SIMPLE,BAR OR TAVERN,Y,N,1924
HX350463,7/18/2014,BATTERY,SIMPLE,SIDEWALK,N,N,1924
HX349719,7/18/2014,BATTERY,SIMPLE,SIDEWALK,N,N,1924
HX335941,7/8/2014,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1924
HX349974,7/8/2014,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,N,N,1924
HX338880,7/9/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1924
HX341962,7/10/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1924
HX351552,7/18/2014,CRIMINAL DAMAGE,TO PROPERTY,ANIMAL HOSPITAL,N,N,1924
HX340188,7/11/2014,CRIMINAL TRESPASS,TO VEHICLE,STREET,Y,N,1924
HX344386,7/14/2014,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,Y,N,1924
HX338160,7/8/2014,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,N,N,1924
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
